024425,1335.4024,07658.1871,0715.7,3c1d,7d,86,71,26,0d,0000,0caf,0192,00d1,0538,039c,0e1c,0dc3,0c2e,0f72,057a,0763,243a,2322,0792,020c,0000,0000,00aa,0000,0000,0000,fc3c,f666,fce4,01,00,fe24,000000ff,07ffffff,
024426,1335.3982,07658.1900,0715.7,1422,86,86,71,26,0d,2e00,0caf,0192,03d1,0466,039c,0e1d,0dc3,0c2c,11a7,0579,08a7,1b8d,1f7d,069d,0441,08a3,0616,00aa,02d8,0064,0000,0468,037e,fe4c,01,00,f67d,000000ff,07ffffff,
024427,1335.3941,07658.1928,0715.7,7026,bb,bb,21,82,54,fd00,0c80,08f9,0a98,0482,039c,0e1c,0dc3,0c2b,1185,0575,099c,273c,27aa,065e,0538,1ccc,144f,00aa,09b1,0064,0000,06f8,04cd,04b6,01,00,fe58,000000ff,07ffffff,
024428,1335.3902,07658.1955,0717.1,e425,c5,c5,01,91,52,1d01,0c49,0a9d,0aa6,0504,039c,0e1c,0dc3,0c2c,11ae,0575,0977,26fa,2791,064c,0599,1aa2,14d7,00aa,09ce,0064,0000,01ac,00f6,0235,01,00,ff4b,000001ff,07ffffff,
024429,1335.3863,07658.1984,0717.1,d025,c1,c1,61,8c,4a,0c01,0c36,0a12,0a1d,0550,039c,0e1c,0dc3,0c30,11ae,0572,0979,26ce,2693,0677,0526,179a,147a,00aa,09b5,0064,0000,fc3b,f726,fce4,01,00,003c,000000ff,07ffffff,
024430,1335.3824,07658.2012,0717.1,e825,c3,c3,71,8f,4a,1701,0c2f,0a6f,0aad,0583,039c,0e1b,0dc3,0c31,1171,0578,0971,26fa,26c8,067a,0524,17ca,1543,00aa,0a2c,0064,0000,fc3b,f666,fce4,01,00,00b4,000000ff,07ffffff,
024431,1335.3786,07658.2039,0717.1,9425,c8,c8,41,96,4d,2901,0c46,0b33,0b3b,05ad,039c,0e1a,0dc4,0c30,11d6,0579,0968,26a2,2754,0649,05af,1913,1668,00aa,0acd,0064,0000,fc3b,f666,fce4,01,00,ff89,000000ff,07ffffff,
024432,1335.3747,07658.2066,0717.1,d425,c7,c7,51,8c,47,2301,0c32,0a17,0b03,05c7,039c,0e19,0dc5,0c30,117f,0578,096b,270f,26cf,0669,0557,188f,15f1,00aa,0a8b,0064,0000,fc3a,f666,fce4,01,00,016b,000000ff,07ffffff,
024433,1335.3708,07658.2092,0718.6,ac25,c1,c1,71,82,42,0a01,0c17,0915,0a20,05c6,039c,0e19,0dc5,0c2f,11c2,057a,096d,2649,2619,068b,04fa,1520,12c9,00aa,08c7,0064,0000,fc3a,f666,fce4,01,00,00b2,000001ff,07ffffff,
024434,1335.3670,07658.2119,0718.6,3825,bb,bb,51,85,44,ef00,0c0f,0969,0921,0596,039c,0e19,0dc5,0c2f,1185,0579,094f,25b0,25b8,068f,04eb,151a,12a6,00aa,08b6,0064,0000,fc3a,f666,fce4,01,00,ff4e,000000ff,07ffffff,
024435,1335.3633,07658.2146,0718.6,4425,bd,c2,51,8d,4d,f700,0bf5,0a4d,09a5,057d,039c,0e18,0dc5,0c2e,117f,0574,094e,25c5,25be,0687,04ea,16a5,1315,00aa,0902,0064,0000,fc3a,f666,fce4,01,00,00ed,000000ff,07ffffff,
024436,1335.3595,07658.2172,0718.6,e424,c2,c2,51,8d,4d,0f01,0bf5,0a4d,0aa5,0581,039c,0e17,0dc5,0c2d,116a,0573,0937,261e,267f,0657,0575,187c,150b,00aa,0a22,0064,0000,fc3b,f666,fce4,01,00,0000,000000ff,07ffffff,
024437,1335.3556,07658.2198,0718.6,1825,c7,c7,61,95,50,2501,0c0b,0b2c,0b45,059c,039c,0e17,0dc5,0c2d,11a0,0578,0947,26b7,26aa,0657,057d,1b10,164d,00aa,0ae3,0064,0000,fc3c,f666,fce4,01,00,0000,000000ff,07ffffff,
024438,1335.3518,07658.2224,0719.9,0825,c8,c8,71,99,52,2901,0bfe,0b5d,0b65,05be,039c,0e15,0dc5,0c2d,11c9,057a,0940,26b7,26bf,0655,05ac,1a71,1688,00aa,0afa,0064,0000,fc3a,f666,fce4,01,00,fe9f,000001ff,07ffffff,
024439,1335.3479,07658.2250,0719.9,c824,c8,c8,71,9a,55,2901,0bf3,0b6c,0b6e,05ce,039b,0e14,0dc5,0c2d,112e,0576,0935,26b7,26c5,0659,058e,1a24,1696,00aa,0b01,0064,0000,fc36,f666,fce4,01,00,0000,000000ff,07ffffff,
024440,1335.3440,07658.2275,0719.9,0025,c9,c9,21,9b,53,2b01,0c00,0b71,0b78,05d4,039c,0e15,0dc5,0c2d,1105,056f,0942,26b7,26c8,0657,05b1,1aaa,16a3,00aa,0b0c,0064,0000,fc36,f666,fce4,01,00,00ec,000000ff,07ffffff,
024441,1335.3401,07658.2300,0719.9,e824,c9,c9,21,9b,52,2b01,0c0e,0b77,0b7b,05d9,039c,0e15,0dc5,0c2e,116a,0574,093d,2726,26c8,0657,058e,1a71,16a9,00aa,0b09,0064,0000,fc3b,f666,fce4,01,00,003b,000000ff,07ffffff,
024442,1335.3362,07658.2325,0719.9,2825,c9,c9,21,9c,51,2b01,0c0a,0b70,0b6c,05db,039b,0e14,0dc5,0c2e,11a0,057a,0944,26b7,26bf,065a,0590,1adf,16a8,00aa,0b0d,0064,0000,fc3b,f666,fce4,01,00,0000,000000ff,07ffffff,
024443,1335.3323,07658.2350,0721.2,3825,c9,c9,21,9b,53,2d01,0c03,0b6f,0b72,05dd,039b,0e13,0dc5,0c2e,1185,0576,0950,26e3,26d8,0656,0595,1a65,16b3,00aa,0b09,0064,0000,fc3a,f666,fce4,01,00,003b,000001ff,07ffffff,
024444,1335.3283,07658.2374,0721.2,0c25,c9,c9,51,95,51,2a01,0c01,0b24,0b6f,05de,039c,0e13,0dc6,0c2e,1185,0575,0944,26ce,26c8,064d,059a,1a91,16a3,00aa,0b04,0064,0000,fc3a,f666,fce4,01,00,003b,000000ff,07ffffff,
024445,1335.3243,07658.2398,0721.2,1025,c7,c7,21,94,52,2301,0bf3,0b1d,0b29,05d6,039c,0e13,0dc6,0c2e,11b4,057b,0948,2660,269a,064d,05ac,1a20,160d,00aa,0ab8,0064,0000,fc3a,f666,fce4,01,00,ff8b,000000ff,07ffffff,
024446,1335.3203,07658.2423,0721.2,e024,c7,c7,21,94,52,2201,0bf3,0b1d,0b29,05cf,039b,0e10,0dc6,0c2e,113b,057a,0939,26b7,269b,0655,05a9,1a4e,160d,00aa,0abb,0064,0000,fc3b,f666,fce4,01,00,fe9e,000000ff,07ffffff,
024447,1335.3164,07658.2448,0721.2,d024,c7,c7,21,94,53,2101,0bf1,0b1f,0b1f,05c9,039c,0e0f,0dc7,0c2e,1113,0579,0934,2660,268c,0650,05a6,1a64,160c,00aa,0abd,0064,0000,fc3b,f666,fce4,01,00,ffc5,000000ff,07ffffff,
024448,1335.3126,07658.2474,0722.4,0825,c7,c7,41,94,51,1e01,0bf7,0b22,0b1b,05c6,039b,0e10,0dc7,0c2e,1171,0578,093f,26ce,267c,0667,0560,1a60,15e0,00aa,0a9f,0064,0000,fc3b,f666,fce4,01,00,0129,000001ff,07ffffff,
024449,1335.3088,07658.2500,0722.4,2025,c6,c6,71,94,4f,2001,0bfa,0b04,0b08,05c3,039b,0e10,0dc7,0c2e,11a0,0576,0947,26a2,268e,0664,0561,19d9,15ca,00aa,0a8f,0064,0000,fc3a,f666,fce4,01,00,0000,000000ff,07ffffff,
024450,1335.3049,07658.2526,0722.4,f824,c6,c6,31,93,50,1d01,0c0c,0af6,0aff,05c1,039b,0e10,0dc7,0c2e,1156,0575,093c,2649,2696,0652,0590,1977,15dc,00aa,0a92,0064,0000,fc3a,f666,fce4,01,00,0000,000000ff,07ffffff,
024451,1335.3010,07658.2553,0722.4,3c25,c7,c7,01,94,4e,2001,0c01,0b05,0b05,05c1,039b,0e10,0dc7,0c2e,116a,0576,094d,268c,2693,0656,058f,19e0,15e5,00aa,0aa0,0064,0000,fc3b,f666,fce4,01,00,0129,000000ff,07ffffff,
024452,1335.2972,07658.2579,0722.4,4c25,c7,c7,11,93,4d,2301,0c24,0bf3,0b0f,05c5,039b,0e10,0dc7,0c2e,11c9,0575,094b,26fa,26b8,0664,0568,1912,1602,00aa,0a9d,0064,0000,fc3a,f666,fce4,01,00,fe9b,000000ff,07ffffff,
024453,1335.2934,07658.2606,0723.4,6c25,c6,c6,51,93,4c,2001,0c29,0ae4,0af4,05c7,039b,0e10,0dc7,0c2e,1213,057a,095e,2676,26ab,0657,0594,18b1,15f3,00aa,0a8f,0064,0000,fc3a,f666,fce4,01,00,ff88,000001ff,07ffffff,
024454,1335.2895,07658.2633,0723.4,b025,c6,c6,01,92,4b,2001,0c2a,0ac3,0aeb,05c8,039b,0e10,0dc7,0c2e,1220,0579,0968,26e3,26d3,0659,0580,1842,15aa,00aa,0a67,0064,0000,fc3a,f666,fce4,01,00,00b4,000000ff,07ffffff,
024455,1335.2857,07658.2660,0723.4,d425,c5,c8,51,98,4e,2001,0c4c,0b31,0acf,05ca,039b,0e10,0dc7,0c2f,11c9,0578,096b,26e3,2723,0658,0589,183e,15ab,00aa,0a63,0064,0000,fc3b,f666,fce4,01,00,00f3,000000ff,07ffffff,
024456,1335.2818,07658.2687,0723.4,4426,c8,c8,51,98,4e,2d01,0c4c,0b31,0b44,05d1,039b,0e10,0dc7,0c2f,11d0,0575,0985,2768,2776,0668,0576,193a,168c,00aa,0ae0,0064,0000,fc3b,f666,fce4,01,00,007a,000000ff,07ffffff,
024457,1335.2778,07658.2715,0723.4,6426,cb,cb,11,a5,51,3d01,0c6a,0ba2,0be2,05e8,039b,0e0f,0dc7,0c2f,118c,0574,099e,2843,28c7,0636,05e1,1a25,1767,00aa,0b58,0064,0000,fc3a,f666,fce4,01,00,00b8,000000ff,07ffffff,
024458,1335.2739,07658.2743,0724.4,cc26,d0,d0,11,b6,56,5901,0cc9,0c81,0ce1,060b,039b,0e10,0dc7,0c2f,115d,0576,09b3,2a11,2abc,0617,064e,1c42,1962,00aa,0c9a,0064,0000,022c,00c6,fd5c,01,00,fe49,000001ff,07ffffff,
024459,1335.2699,07658.2772,0724.4,ac27,d7,d7,31,c6,5d,8301,0cfc,0dcf,0e55,0653,039b,0e10,0dc7,0c2f,11f1,0575,09e3,2b72,2b9d,061d,064b,1e35,1b0e,00aa,0d8a,0064,0000,075a,04cd,0458,01,00,017e,000000ff,07ffffff,
024500,1335.2657,07658.2803,0724.4,5c28,da,da,01,cf,60,9601,0d40,0e3d,0ea9,067c,039b,0e10,0dc8,0c30,118c,0578,0a16,2ca6,2ca6,05fa,0694,1eee,1bb8,00aa,0ded,0064,0000,fda7,fd96,0062,01,00,ff3f,000000ff,07ffffff,
024501,1335.2617,07658.2833,0724.4,f028,db,db,21,d4,60,a301,0d8f,0e74,0e93,06c9,039b,0e10,0dc8,0c33,11ae,0574,0a3f,2dad,2dc3,05e6,06de,1f0f,1c01,00aa,0e0c,0064,0000,063a,018f,00da,01,00,fef9,000000ff,07ffffff,
024502,1335.2573,07658.2863,0724.4,e029,da,da,61,d3,5f,a601,0dc7,0e2b,0e4a,06f5,039b,0e10,0dc9,0c34,11b4,0576,0a78,2ee1,2ec2,05ff,0688,1eb0,1bd2,00aa,0ddd,0064,0000,07b2,03d9,0390,01,00,0087,000000ff,07ffffff,
024503,1335.2529,07658.2893,0725.4,cc2a,da,da,51,cc,5b,ac01,0e1d,0d9d,0e2c,06f6,039b,0e10,0dc9,0c35,11ea,0576,0ab0,2fa7,2ff8,0601,069b,1e66,1bc7,00aa,0db8,0064,0000,08b4,061e,061e,01,00,00ce,000001ff,07ffffff,
024504,1335.2485,07658.2925,0725.4,802b,d7,d7,00,00,00,a301,0e2f,0000,0df9,06e0,039b,0e10,0dc9,0c39,1150,0575,0ae4,30af,30b1,0617,064f,1d7e,1b23,00aa,0d52,0064,0000,051d,06ae,06a3,01,00,0046,000000ff,07ffffff,
024505,1335.2440,07658.2957,0725.4,9c27,7d,ad,21,5f,3b,0000,0dfa,0709,00dc,063f,039b,0e10,0dc9,0c3f,1178,0578,09fe,2c21,2b4a,07c4,0199,0000,0000,00aa,0000,0000,0000,feab,00f6,0250,01,00,fdbe,000000ff,07ffffff,
024506,1335.2395,07658.2988,0725.4,e81f,ad,ad,21,5f,3b,af00,0dfa,0709,0adc,04cf,039b,0e10,0dc9,0c3e,1043,0578,07f5,21d2,25c0,0688,04d6,170a,120c,00aa,0964,0064,0000,022d,ff05,fe5a,01,00,fe69,000000ff,07ffffff,
024507,1335.2350,07658.3019,0725.4,f81f,d7,cd,4c,d7,63,2d01,0e05,0d64,0d64,0513,039b,0e10,0dc9,0c3a,0fc3,0574,07fd,256d,27d0,0618,0630,1ffd,17e5,04aa,0cf2,0064,0000,0402,0085,fff7,01,00,ff68,000000ff,07ffffff,
024508,1335.2306,07658.3049,0726.1,5020,d8,cd,4c,d6,63,2e01,0e57,0d4f,0d4e,0552,039b,0e10,0dc9,0c36,1049,057a,080a,2802,27b7,0644,05aa,1ffe,17e4,04aa,0cea,0064,0000,fc3c,f67d,fcd7,01,00,ff32,000001ff,07ffffff,
024509,1335.2260,07658.3078,0726.1,7420,d8,cd,4c,c5,63,3001,0e84,0d46,0d48,056d,039b,0e10,0dc9,0c34,0fd0,0576,0822,277d,27a6,063e,05d8,1ffd,17e3,04aa,0ce0,0064,0000,fc3b,f666,fcd7,01,00,020c,000000ff,07ffffff,
024510,1335.2215,07658.3109,0726.1,b420,d2,cd,3c,b9,63,3201,0ead,0d33,0d36,0580,039b,0e12,0dc9,0c33,10a0,057a,0835,2794,2795,0643,05c2,1ffe,17e2,04aa,0cc0,0064,0000,fc3a,f666,fcd7,01,00,ffcc,000000ff,07ffffff,
024511,1335.2169,07658.3141,0726.1,3021,d0,cd,3c,b5,63,3201,0ed2,0d17,0d17,058f,039b,0e13,0dc9,0c32,10f1,057a,084e,27a9,278d,0649,05bb,1ffe,17df,04aa,0ca8,0064,0000,fc3b,f666,fcd7,01,00,ff2c,000000ff,07ffffff,
024512,1335.2123,07658.3173,0726.1,ac21,cd,cd,3c,9f,5f,3301,0efa,0c20,0cf7,059a,039b,0e13,0dca,0c33,109a,0575,086b,277d,276e,0655,059e,1fd9,1794,00aa,0c35,0064,0000,fc3b,f666,fcd7,01,00,00d7,000000ff,07ffffff,
024513,1335.2076,07658.3205,0726.1,f021,c9,c9,41,99,5d,2201,0f2a,0bcd,0c2a,059d,039b,0e13,0dca,0c32,10dd,0578,0881,268c,2685,0658,0572,1e83,16bb,00aa,0b9b,0064,0000,fc3c,f666,fcd7,01,00,ff5d,000001ff,07ffffff,
024514,1335.2029,07658.3238,0726.1,6c22,c8,c8,11,9d,5e,1e01,0f55,0bdf,0bda,059b,039b,0e14,0dcb,0c32,112e,0576,089b,2608,2627,0660,0573,1df4,1655,00aa,0b5f,0064,0000,fc3b,f666,fcd7,01,00,006e,000000ff,07ffffff,
024515,1335.1980,07658.3271,0726.1,d022,c9,c9,41,9e,5f,2401,0fa5,0bd4,0be1,059f,039b,0e15,0dcb,0c32,10d6,057a,08b5,2649,2697,0643,05ab,1e72,16b3,00aa,0b77,0064,0000,fc3b,f666,fcd7,01,00,0118,000000ff,07ffffff,
024516,1335.1932,07658.3304,0726.1,6023,c9,c9,41,9e,5f,2801,0fa5,0bd4,0be1,05ad,039b,0e15,0dcb,0c32,1178,0579,08d8,2676,2693,064c,05b4,1e82,16aa,00aa,0b63,0064,0000,fc3b,f666,fcd7,01,00,ff1d,000000ff,07ffffff,
024517,1335.1882,07658.3339,0726.1,cc23,c9,c9,21,9c,5f,2801,0fe3,0bb1,0bb3,05bb,039b,0e17,0dcb,0c32,1105,0573,08f9,26b7,268e,0653,0593,1e43,16a9,00aa,0b42,0064,0000,fc3b,f666,fcd7,01,00,00ad,000000ff,07ffffff,
024518,1335.1833,07658.3374,0726.0,8824,c6,c6,01,92,54,1b01,1032,0af8,0b0c,05c2,039b,0e18,0dcc,0c32,1150,0576,0920,2660,2662,066d,0559,1b70,1536,00aa,0a0d,0064,0000,fc3a,f666,fcd7,01,00,0000,000001ff,07ffffff,
024519,1335.1781,07658.3409,0726.0,d424,bd,bd,31,85,47,f300,1071,096c,0966,059e,039b,0e17,0dcd,0c32,11d6,057a,0934,25dc,25ab,0690,04f7,1668,1300,00aa,08f2,0064,0000,fc3b,f666,fcd7,01,00,fed9,000000ff,07ffffff,
024520,1335.1729,07658.3444,0726.0,4425,bb,bb,01,81,42,ed00,10ab,08ff,0914,057e,039b,0e17,0dcd,0c32,1178,0574,0953,25b0,25ac,0695,04dd,150a,127a,00aa,08a0,0064,0000,fc3a,f666,fcd7,01,00,0000,000000ff,07ffffff,
024521,1335.1677,07658.3479,0726.0,b825,bb,bb,11,81,41,eb00,10e2,08d4,08d8,0573,039b,0e17,0dcd,0c31,119a,0578,096f,2608,25f6,068d,04d6,14a6,122e,00aa,0871,0064,0000,fc3a,f666,fcd7,01,00,0000,000000ff,07ffffff,
024522,1335.1624,07658.3516,0726.0,4426,ba,ba,41,7f,41,ef00,110b,08a7,08e5,0571,039b,0e18,0dcd,0c2f,11ea,0573,0991,26a2,2680,0688,04e4,14c7,11fe,00aa,0852,0064,0000,fc3a,f666,fcd7,01,00,007a,000000ff,07ffffff,
024523,1335.1570,07658.3552,0725.4,ac26,b9,b9,21,80,42,ec00,1139,08bf,08a7,0571,039b,0e19,0dcd,0c30,11dd,0575,09ab,26e3,26dc,0695,04c4,14df,11eb,00aa,0846,0064,0000,fc39,f666,fcd7,01,00,007c,000001ff,07ffffff,
024524,1335.1515,07658.3588,0725.4,2827,b9,ba,31,80,44,f300,118c,08cc,08e6,0575,039b,0e19,0dce,0c30,115d,0572,09cb,2794,27c1,067d,0506,15b7,1240,00aa,0870,0064,0000,fc39,f666,fcd7,01,00,0000,000000ff,07ffffff,
024525,1335.1459,07658.3625,0725.4,cc27,ba,ba,41,82,46,f500,11d5,08f5,08cc,0584,039b,0e19,0dcf,0c30,11d0,0574,09f4,2817,2839,068c,04fa,15ad,1228,00aa,085e,0064,0000,fc39,f666,fcd7,01,00,ffc1,000000ff,07ffffff,
024526,1335.1402,07658.3662,0725.4,7828,bb,bb,41,82,46,0001,11d5,08f5,0927,0590,039b,0e19,0dcf,0c2f,1242,0575,0a1c,294c,28f5,068d,04e2,166b,128d,00aa,088f,0064,0000,fc39,f666,fcd7,01,00,0081,000000ff,07ffffff,
024527,1335.1343,07658.3700,0725.4,2429,be,be,11,87,48,1001,1212,0962,0981,05a8,039b,0e19,0dcf,0c2f,1227,0571,0a45,29fb,29e9,0677,0526,1750,1378,00aa,0911,0064,0000,fc39,f666,fcd7,01,00,00c6,000000ff,07ffffff,
024528,1335.1283,07658.3738,0724.8,e829,bf,c0,01,8a,49,1f01,1269,09ab,0a03,05cc,039b,0e19,0dcf,0c30,11d0,0575,0a77,2b45,2b02,0670,0539,1796,13be,00aa,0917,0064,0000,fc39,f666,fcd7,01,00,ffbd,000001ff,07ffffff,
024529,1335.1221,07658.3776,0724.8,8c2a,bc,bc,71,85,45,1101,131b,0920,092d,05dd,039b,0e19,0dcf,0c2f,11f1,0572,0a9e,2b45,2b5c,0679,0520,1639,1303,00aa,08c2,0064,0000,fc39,f666,fcd7,01,00,00cd,000000ff,07ffffff,
024530,1335.1157,07658.3815,0724.8,582b,bb,bb,11,82,44,0b01,135c,08cb,08cd,05da,039b,0e19,0dcf,0c2f,1150,0575,0ad6,2c21,2bcc,0689,04d3,14d6,119c,00aa,07f3,0064,0000,fc39,f666,fcd7,01,00,008b,000000ff,07ffffff,
024531,1335.1090,07658.3854,0724.8,d02b,ae,ae,11,6a,37,d100,1396,06c0,06d2,05a0,039b,0e19,0dd0,0c2f,11ff,0578,0af3,2a11,2a56,06a9,0496,121c,0eaf,00aa,066e,0064,0000,06e6,037b,008a,01,00,011a,000000ff,07ffffff,
024532,1335.1025,07658.3892,0724.8,8c2c,a5,a5,51,00,00,9400,13b8,0554,0556,0568,039b,0e19,0dd0,0c2f,11dd,0574,0b1f,2a69,28d9,0732,02f7,0a05,067c,00aa,0233,0064,0000,0127,0056,00f5,01,00,fea0,000000ff,07ffffff,
024533,1335.0957,07658.3931,0724.1,a823,7d,7d,00,00,00,0000,13c2,0000,0000,04b3,039b,0e19,0dd1,0c2e,111a,0578,08f0,1f28,1f3a,07b4,018e,0000,0000,00aa,0000,0000,0000,fc3b,f666,fcd7,01,00,fd20,000001ff,07ffffff,
024534,1335.0888,07658.3970,0724.1,f819,7d,7d,00,00,05,0000,13ce,00e6,0000,0444,039b,0e18,0dd1,0c2c,0d58,0579,0694,176c,17c0,07bb,0182,0000,0000,00aa,0000,0000,0000,fc3c,f666,fcd7,01,00,fdec,000000ff,07ffffff,
024535,1335.0819,07658.4010,0724.1,8c14,7d,81,20,00,06,0f00,140b,00f6,0020,0405,039b,0e17,0dd1,0c2a,0bb6,0576,052a,1219,11e4,07bc,0187,01b2,00fc,00aa,0041,0064,0000,fc3a,f666,fcd7,01,00,0000,000000ff,07ffffff,
024536,1335.0751,07658.4049,0724.1,8c14,7d,81,20,00,06,0f00,140b,00f6,0070,03e2,039b,0e17,0dd1,0c29,0c5f,0575,0528,0c6d,0cb2,07c0,0186,0257,0173,00aa,009f,0064,0000,fc39,f666,fcd7,01,00,ff9f,000000ff,07ffffff,
024537,1335.0682,07658.4090,0724.1,4c14,7d,82,30,00,08,0e00,142a,0124,00ae,03d1,039b,0e17,0dd1,0c2a,0bb0,0573,0514,0caf,0cb2,07bc,0189,02c8,01a6,00aa,00c6,0064,0000,fc3a,f666,fcd7,01,00,ff7f,000000ff,07ffffff,
024538,1335.0612,07658.4130,0723.2,5014,7d,82,20,00,08,0e00,1450,011c,00d7,03c7,039b,0e17,0dd1,0c2b,0c29,0578,0513,0caf,0cb2,07bb,018d,02c7,0192,00aa,00b7,0064,0000,fc37,f666,fcd7,01,00,ff9f,000001ff,07ffffff,
024539,1335.0543,07658.4171,0723.2,5014,7d,82,30,00,08,1000,14a0,011f,00f2,03c1,039b,0e17,0dd2,0c2c,0ba2,0574,0513,0caf,0cb2,07bc,018d,02c6,018e,00aa,00b4,0064,0000,fc3a,f666,fcd7,01,00,0041,000000ff,07ffffff,
024540,1335.0472,07658.4212,0723.2,5c14,7d,82,00,00,08,0f00,14dc,010a,0102,03be,039b,0e18,0dd3,0c2d,0c44,0578,0515,0cc5,0cb2,07bb,018d,02a4,0188,00aa,00b7,0064,0000,fc39,f666,fcd7,01,00,0061,000000ff,07ffffff,
024541,1335.0402,07658.4253,0723.2,4814,7d,82,30,00,09,0f00,14f1,0124,010a,03bc,039b,0e18,0dd5,0c2e,0c73,0575,0513,0caf,0cb2,07bc,018b,02b9,019d,00aa,00bf,0064,0000,fc39,f666,fcd7,01,00,0000,000000ff,07ffffff,
024542,1335.0331,07658.4294,0723.2,4814,7d,82,30,00,09,0f00,14fe,0124,010f,03bb,039b,0e19,0dd4,0c2f,0bf3,0575,0513,0cc5,0cb2,07c1,0186,02df,018f,00aa,00af,0064,0000,fc39,f666,fcd7,01,00,ff5e,000000ff,07ffffff,
024543,1335.0260,07658.4336,0721.8,5014,7d,82,30,00,08,0f00,151d,011c,0116,03ba,039b,0e19,0dd4,0c30,0c87,0573,0513,0caf,0cb2,07c1,018c,02e8,0192,00aa,00b7,0064,0000,fc39,f666,fcd7,01,00,0020,000001ff,07ffffff,
024544,1335.0188,07658.4378,0721.8,5414,7d,82,30,00,09,1000,155e,0122,0119,03b9,039b,0e19,0dd4,0c31,0bf3,0578,0513,0caf,0cb2,07be,0189,02cc,0181,00aa,00b7,0064,0000,fc38,f666,fcd7,01,00,0020,000000ff,07ffffff,
024545,1335.0116,07658.4420,0721.8,4c14,7d,82,60,00,09,1000,1546,0133,011b,03b9,039b,0e19,0dd4,0c32,0c22,0572,0514,0caf,0cb2,07c1,0187,02cb,01a5,00aa,00c5,0064,0000,fc3a,f666,fcd7,01,00,0000,000000ff,07ffffff,
024546,1335.0044,07658.4463,0721.8,4414,7d,82,60,00,09,1000,1546,0133,011d,03b9,039b,0e1a,0dd4,0c33,0c65,0575,0513,0caf,0cb2,07c1,018d,0304,01a3,00aa,00c3,0064,0000,fc38,f666,fcd7,01,00,ffc0,000000ff,07ffffff,
024547,1334.9971,07658.4505,0721.8,4c14,7d,82,40,00,09,0f00,156a,0126,011e,03b8,039b,0e1b,0dd5,0c34,0c07,0573,0514,0cc5,0cb2,07c7,018a,02f5,0190,00aa,00b6,0064,0000,fc39,f666,fcd7,01,00,ffc0,000000ff,07ffffff,
024548,1334.9898,07658.4548,0720.7,5814,7d,82,10,00,08,0f00,158d,0114,011e,03b8,039b,0e1d,0dd6,0c35,0c80,0574,0514,0caf,0cb2,07c5,0187,02d7,0187,00aa,00b5,0064,0000,fc37,f666,fcd7,01,00,0000,000001ff,07ffffff,
024549,1334.9825,07658.4590,0720.7,5814,7d,82,10,00,08,1000,157e,0113,011f,03b8,039b,0e1c,0dd6,0c36,0bd1,0573,0514,0caf,0cb2,07c2,018b,02d7,0198,00aa,00bc,0064,0000,fc38,f666,fcd7,01,00,0041,000000ff,07ffffff,
024550,1334.9752,07658.4633,0720.7,4814,7d,82,50,00,09,1000,1598,012c,0120,03b8,039b,0e1c,0dd6,0c37,0c36,0575,0514,0caf,0cb2,07c0,018c,02e4,01a9,00aa,00c2,0064,0000,fc39,f666,fcd7,01,00,0000,000000ff,07ffffff,
024551,1334.9679,07658.4675,0720.7,4814,7d,82,50,00,09,0f00,15a6,012e,0120,03b8,039b,0e1c,0dd6,0c38,0bf3,0574,0514,0caf,0cb2,07c4,018b,0306,019b,00aa,00be,0064,0000,fc38,f666,fcd7,01,00,ff9f,000000ff,07ffffff,
024552,1334.9606,07658.4718,0720.7,5414,7d,82,20,00,08,0f00,159f,011b,0120,03b8,039b,0e1c,0dd6,0c39,0c9b,0575,0514,0cc5,0cb2,07be,018a,02e6,0187,00aa,00a9,0064,0000,fc39,f666,fcd7,01,00,ffe0,000000ff,07ffffff,
024553,1334.9532,07658.4760,0720.0,5c14,7d,82,00,00,09,1000,158f,0127,011f,03b8,039b,0e1c,0dd6,0c39,0c7a,0571,0513,0caf,0cb2,07c4,018a,02d6,018e,00aa,00b4,0064,0000,fc38,f666,fcd7,01,00,0041,000001ff,07ffffff,
024554,1334.9459,07658.4802,0720.0,4c14,7d,82,50,00,09,1000,158d,012e,0120,03b7,039b,0e1c,0dd6,0c3a,0c22,0575,0513,0c99,0cb2,07c4,018e,02dc,01ac,00aa,00c4,0064,0000,fc38,f666,fcd7,01,00,0041,000000ff,07ffffff,
024555,1334.9386,07658.4845,0720.0,4814,7d,82,50,00,09,1000,1569,0130,0120,03b7,039b,0e1c,0dd6,0c3a,0c30,0572,0514,0caf,0cb2,07c6,018d,030e,01a7,00aa,00c6,0064,0000,fc39,f666,fcd7,01,00,ff9f,000000ff,07ffffff,
024556,1334.9313,07658.4887,0720.0,4814,7d,82,50,00,09,0f00,1569,0130,0122,03b7,039b,0e1b,0dd6,0c3b,0c01,0575,0513,0caf,0cb2,07cb,0187,0303,0196,00aa,00ba,0064,0000,fc37,f666,fcd7,01,00,ffc0,000000ff,07ffffff,
024557,1334.9241,07658.4929,0720.0,5414,7d,82,30,00,09,1000,1571,0120,0123,03b7,039b,0e1a,0dd6,0c3b,0bfa,0573,0513,0caf,0cb2,07c6,0189,02e8,0197,00aa,00bb,0064,0000,fc38,f666,fcd7,01,00,0040,000000ff,07ffffff,
024558,1334.9169,07658.4972,0719.5,5414,7d,82,30,00,09,1000,156c,011e,0123,03b7,039b,0e19,0dd7,0c3b,0ca9,0573,0513,0cc5,0cb2,07c9,0183,02d7,0196,00aa,00cc,0064,0000,fc38,f666,fcd7,01,00,0020,000001ff,07ffffff,
